timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_histograma,bb_upper,bb_lower,bb_middle,volume_ma
2017-12-16,17516.81,19539.0,17190.01,19102.66,4202.628709,81.8186830894323,2422.1350924667368,2082.9871254301343,339.1479670366025,19641.813804198697,7630.672195801301,13636.242999999999,8978.6115029
2017-12-17,19120.19,19798.68,18510.0,18860.02,9177.183434,79.75536231649002,2495.5743590581096,2165.5045721557294,330.0697869023802,20220.31963669918,7973.168363300821,14096.744,9211.38938925
2017-12-18,18860.04,19300.0,17029.98,18856.25,10624.633071,79.72172242586717,2524.3719114125142,2237.2780400070865,287.09387140542776,20684.597173720846,8404.835826279155,14544.7165,9496.760493550002
2017-12-19,18856.25,18950.0,16300.0,17295.2,13210.74822,67.10100961699297,2393.6381201071326,2268.5500560270957,125.08806408003693,20748.713777039673,9101.451222960328,14925.0825,9489.670968800001
2017-12-20,17295.2,17720.35,14777.66,16488.98,13450.496693,61.67089611661509,2199.6195870888732,2254.7639622394513,-55.14437515057807,20623.01733632775,9892.149663672248,15257.583499999999,9692.717086999999
2017-12-21,16480.52,17309.5,14022.0,15492.64,20324.2173,55.67469262827107,1943.0637610821032,2192.4239220079817,-249.36016092587852,20450.154372661487,10535.977627338514,15493.066,10402.18177035
2017-12-22,15514.03,15699.34,10961.0,13326.61,36076.271175,45.35120349975461,1547.1265895829856,2063.3644555229826,-516.2378659399969,20220.80919402957,11008.982805970425,15614.895999999999,11967.72334125
2017-12-23,13326.61,14950.0,12978.18,13300.0,13141.538875,45.24021998477876,1217.1655966468352,1894.1246837477534,-676.9590871009182,19997.258221782675,11445.992778217325,15721.6255,12357.4684588
2017-12-24,13300.0,13819.99,11640.0,13500.0,28557.534988,46.30383085226646,960.7327321339326,1707.4462934249893,-746.7135612910567,19792.46952326444,11842.881476735562,15817.675500000001,13552.173980099999
2017-12-25,13500.0,14300.0,12708.0,13699.34,15748.207607,47.40044113737483,764.7770379185931,1518.9124423237101,-754.135404405117,19559.81485287621,12275.471147123795,15917.643000000002,14062.047757699998
2017-12-26,13699.34,16050.0,13533.0,15689.01,15034.668104,56.868748595171056,761.255202987275,1367.380994456423,-606.125791469148,19504.392660163365,12544.789339836638,16024.591,14478.383846949999
2017-12-27,15709.98,16498.05,14200.15,15459.99,14959.864723,55.62750541094501,731.5512559272684,1240.215046750592,-508.66379082332355,19445.25633189672,12490.024668103282,15967.6405,14852.023798350001
2017-12-28,15459.97,15539.99,13150.0,14182.11,21717.858014,49.17761922494655,598.0030209836477,1111.7726415972031,-513.7696206135554,19446.602230486256,12318.889769513744,15882.746,15058.466042249998
2017-12-29,14199.14,14981.0,13850.0,14378.9,18072.008116,50.136452885771995,502.25471131575614,989.8690555409138,-487.61434422515765,19453.8096408609,12283.9653591391,15868.8875,15266.1285137
2017-12-30,14378.99,14398.85,11750.0,12440.01,19221.158039,41.77407262783859,266.84524121908,845.264292676547,-578.419051457467,19613.037311781656,11878.740688218346,15745.889000000001,15399.534557
2017-12-31,12345.1,14050.11,12149.98,13716.36,11768.989718,47.93090883610088,181.18374480465718,712.4481831021691,-531.2644382975119,19546.209124464407,11658.407875535599,15602.308500000003,15396.963954800001
2018-01-01,13715.65,13818.55,12750.0,13380.0,8609.915844,46.53442853091374,85.17312801495791,586.9931720847269,-501.820044069769,19496.341525335538,11411.276474664463,15453.809,15355.61962645
2018-01-02,13382.16,15473.49,12890.02,14675.11,20078.092111,52.297420466424036,112.2941190997808,492.0533614877377,-379.7592423879569,19432.841742837387,11338.958257162612,15385.9,15738.70779195
2018-01-03,14690.0,15307.56,14150.0,14919.51,15905.667639,53.319969535570806,151.7593500739331,423.9945592049768,-272.2352091310437,19342.663622591266,11287.589377408738,15315.126500000002,15953.147816350003
2018-01-04,14919.51,15280.0,13918.04,15059.54,21329.649574,53.92932600991123,192.12043587904918,377.6197345397913,-185.4992986607421,19087.615644066525,11294.608355933473,15191.112,16560.5665977
2018-01-05,15059.56,17176.24,14600.0,16960.39,23251.491125,61.31220455067805,373.1877203602198,376.733331703877,-3.5456113436571854,18648.107760066356,11519.889239933647,15083.998500000002,17513.009718499998
2018-01-06,16960.39,17143.13,16011.21,17069.79,18571.457508,61.692689062570544,519.5237669439266,405.2914187518869,114.2323481920397,18251.453608020987,11737.520391979011,14994.487,17982.7234222
2018-01-07,17069.79,17099.96,15610.0,16150.03,12493.125558,56.6484793287286,554.8828488320851,435.20970476792655,119.67314406415852,17655.42499646218,12062.927003537823,14859.176000000001,18076.14804655
2018-01-08,16218.85,16322.3,12812.0,14902.54,26600.609912,50.6048376315345,476.74751015378024,443.5172658450973,33.23024430868293,17303.776556648798,12175.309443351201,14739.543,18745.641131149998
2018-01-09,14902.54,15500.0,14011.05,14400.0,14315.004253,48.36626470551616,370.0086834382564,428.81554936372913,-58.80686592547272,17072.840353707816,12197.347646292186,14635.094000000001,18788.86650915
2018-01-10,14401.0,14955.66,13131.31,14907.09,17411.001655,50.7344810143168,322.6163983085644,407.5757191526962,-84.95932084413181,17015.567095678056,12196.065904321944,14605.8165,18643.2057269
2018-01-11,14940.0,14968.68,11400.0,13238.78,33554.723751,43.64241192251847,148.72459202964637,355.8054937280863,-207.0809016984399,17020.78539002455,12182.064609975449,14601.425,18517.1283557
2018-01-12,13238.76,14109.78,12500.0,13740.01,16417.162137,46.0810972680155,50.773865263774496,294.7991680352239,-244.0253027714494,17002.718328371226,12244.132671628775,14623.425500000001,18680.9095188
2018-01-13,13749.95,14580.0,13706.15,14210.0,12221.508528,48.33848794629889,10.945303093774783,238.02839504693407,-227.08309195315928,16990.8261241988,12327.024875801202,14658.925500000001,17864.108195800003
2018-01-14,14210.0,14339.5,12569.2,13474.99,17017.894329,45.154605341142336,-79.01742000914419,174.61923203571843,-253.63665204486261,17000.03386585782,12295.382134142177,14647.707999999999,17927.5925319
2018-01-15,13477.98,14249.99,13147.79,13539.93,14652.094705,45.4961870370006,-143.42015269651347,111.01135508927204,-254.43150778578553,16888.83314048808,12191.674859511912,14540.253999999997,17908.46386195
2018-01-16,13500.0,13542.93,9035.0,10900.0,63401.169175,35.74893240446585,-402.8364230048901,8.241799470439616,-411.0782224753297,17103.131757440526,11521.377242559473,14312.2545,20330.52908455
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,36.243683604264056,-594.4090972008562,-112.28837986381954,-482.12071733703664,17297.857753696855,11007.319246303148,14152.588500000002,22861.226016149998
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,36.1531245775355,-739.8672425429831,-237.80415239965228,-502.0630901433309,17417.106678677326,10546.37732132267,13981.741999999998,24380.8473572
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,39.27844151907832,-804.4747667564097,-351.1382752710038,-453.33649148540593,17479.446122883455,10387.534877116546,13933.4905,25126.2582263
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,46.55495715983369,-740.2305789833808,-428.95673601347926,-311.2738429699016,17467.189193995102,10308.149806004898,13887.6695,25976.25163175
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,41.430311152459254,-782.766892506128,-499.71876731200905,-283.04812519411894,17515.238272173276,10075.100727826724,13795.1695,27614.744510850003
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,38.65228030235689,-868.5931564626262,-573.4936451421326,-295.09951132049366,17520.27938217413,9678.553617825875,13599.416500000001,28798.470244850003
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,38.87659535312394,-922.815976867716,-643.3581114872493,-279.4578653804667,17445.9461217807,9340.853878219297,13393.4,29876.8829905
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,42.08667033126004,-910.842562918795,-696.8550017735585,-213.98756114523655,17277.98673079966,9137.858269200342,13207.9225,30168.3298999
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,41.344924136690885,-905.0194885950677,-738.4878991378604,-166.53158945720736,16692.37548164271,9144.957518357294,12918.666500000001,30047.7530528
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,40.961054512161326,-897.0255757933428,-770.1954344689568,-126.83014132438598,15952.24633405,9287.007665950001,12619.627,30772.0237754
2018-01-27,11089.0,11650.0,10842.69,11491.0,18860.768345,43.589346538860156,-848.4716489453422,-785.8506773642339,-62.62097158110828,15327.98417690198,9445.366823098022,12386.675500000001,31090.40591475
2018-01-28,11499.98,12244.0,11408.0,11879.95,16887.339524,46.09001789498766,-769.734280059356,-782.6273979032584,12.89311784390236,14945.78132921698,9525.310670783017,12235.545999999998,30604.74239535
2018-01-29,11879.95,11975.02,11139.55,11251.0,14170.377538,42.78697579392914,-749.4462072277784,-775.9911597681623,26.544952540383974,14628.215109244877,9527.976890755122,12078.096,30597.511059599998
2018-01-30,11250.11,11308.42,9900.0,10237.51,25554.372946,38.05437515814995,-805.8585010807838,-781.9646280306866,-23.893873050097113,14160.209289640794,9529.024710359206,11844.617,31004.67962415
2018-01-31,10230.0,10425.85,9700.0,10285.1,18015.956805,38.39892927828842,-837.07624126669,-792.9869506778873,-44.08929058880267,14014.778110649955,9379.087889350047,11696.933,30227.74127685
2018-02-01,10285.1,10335.0,8750.99,9224.52,33564.764311,33.87662887791791,-936.5999266970539,-821.7095458817207,-114.89038081533317,13828.3267036908,9113.990296309203,11471.158500000001,31085.12138555
2018-02-02,9224.52,9250.0,8010.02,8873.03,49971.626975,32.51011809167326,-1031.939908994953,-863.7556185043672,-168.18429049058568,13467.31977478223,8941.300225217772,11204.310000000001,32972.6273079
2018-02-03,8873.03,9473.01,8229.0,9199.96,28725.000735,35.13116886701215,-1068.7965913195749,-904.7638130674088,-164.03277825216605,13160.982577863799,8820.1344221362,10990.5585,33557.98262820001
2018-02-04,9199.96,9368.0,7930.0,8184.81,32014.308449,31.09320536494134,-1166.473518026105,-957.1057540591481,-209.3677639669569,12890.417201849694,8555.187798150306,10722.8025,34426.0933154
2018-02-05,8179.99,8382.8,6625.0,6939.99,63403.182579,26.995651886015295,-1329.0097595423213,-1031.4865551557828,-297.5232043865385,13244.616514797644,7804.987485202355,10524.802,34426.1939856
2018-02-06,6939.63,7878.0,6000.01,7652.14,100201.500307,32.477853225961454,-1384.397871732608,-1102.068818471148,-282.3290532614601,13340.156463136105,7375.782536863893,10357.9695,35819.67916864999
2018-02-07,7655.02,8476.0,7150.01,7599.0,60778.460497,32.28304133979967,-1416.255590722345,-1164.9061729213875,-251.34941780095755,13388.221011017376,6991.4209889826225,10189.821,36435.38044665
2018-02-08,7599.0,7844.0,7572.09,7784.02,1521.537318,33.772566594144536,-1410.3162470166135,-1213.9881877404327,-196.32805927618074,13309.933305163599,6700.612694836403,10005.273000000001,34804.988541499995
